timestamp_utc,date,ticker,side,target_weight,current_weight,delta_weight,portfolio_value,trade_value,estimated_commission,estimated_slippage,estimated_spread_cost,estimated_total_cost,order_status
2026-06-23T17:33:54.087157+00:00,2026-06-22,HYG,BUY,0.039417450402849774,0.0,0.039417450402849774,1000000.0,39417.450402849776,0.0,19.708725201424887,19.708725201424887,39.417450402849774,BLOCKED_NO_TRADE
2026-06-23T17:33:54.087157+00:00,2026-06-22,IAU,BUY,0.0027898195154494212,0.0,0.0027898195154494212,1000000.0,2789.819515449421,0.0,1.3949097577247105,1.3949097577247105,2.789819515449421,BLOCKED_NO_TRADE
2026-06-23T17:33:54.088157+00:00,2026-06-22,IEF,BUY,0.009998194766180798,0.0,0.009998194766180798,1000000.0,9998.194766180797,0.0,4.999097383090398,4.999097383090398,9.998194766180797,BLOCKED_NO_TRADE
2026-06-23T17:33:54.089158+00:00,2026-06-22,IEFA,BUY,0.0014279864752396742,0.0,0.0014279864752396742,1000000.0,1427.9864752396743,0.0,0.7139932376198371,0.7139932376198371,1.4279864752396743,BLOCKED_NO_TRADE
2026-06-23T17:33:54.089158+00:00,2026-06-22,IWM,BUY,0.0009041772127237684,0.0,0.0009041772127237684,1000000.0,904.1772127237684,0.0,0.45208860636188425,0.45208860636188425,0.9041772127237685,BLOCKED_NO_TRADE
2026-06-23T17:33:54.090156+00:00,2026-06-22,LQD,BUY,0.008929332673913767,0.0,0.008929332673913767,1000000.0,8929.332673913766,0.0,4.464666336956883,4.464666336956883,8.929332673913766,BLOCKED_NO_TRADE
2026-06-23T17:33:54.090156+00:00,2026-06-22,MTUM,BUY,0.0014415985030535247,0.0,0.0014415985030535247,1000000.0,1441.5985030535246,0.0,0.7207992515267623,0.7207992515267623,1.4415985030535245,BLOCKED_NO_TRADE
2026-06-23T17:33:54.090156+00:00,2026-06-22,QQQ,BUY,0.0008313908062220896,0.0,0.0008313908062220896,1000000.0,831.3908062220896,0.0,0.4156954031110448,0.4156954031110448,0.8313908062220896,BLOCKED_NO_TRADE
2026-06-23T17:33:54.091157+00:00,2026-06-22,QUAL,BUY,0.0035061467226930342,0.0,0.0035061467226930342,1000000.0,3506.1467226930345,0.0,1.7530733613465173,1.7530733613465173,3.5061467226930345,BLOCKED_NO_TRADE
2026-06-23T17:33:54.091157+00:00,2026-06-22,RWX,BUY,0.002516120833099852,0.0,0.002516120833099852,1000000.0,2516.120833099852,0.0,1.258060416549926,1.258060416549926,2.516120833099852,BLOCKED_NO_TRADE
2026-06-23T17:33:54.091157+00:00,2026-06-22,SGOV,BUY,0.15,0.0,0.15,1000000.0,150000.0,0.0,75.0,75.0,150.0,BLOCKED_NO_TRADE
2026-06-23T17:33:54.092157+00:00,2026-06-22,SHY,BUY,0.15,0.0,0.15,1000000.0,150000.0,0.0,75.0,75.0,150.0,BLOCKED_NO_TRADE
2026-06-23T17:33:54.092663+00:00,2026-06-22,SLV,BUY,0.0013373680800915057,0.0,0.0013373680800915057,1000000.0,1337.3680800915058,0.0,0.6686840400457529,0.6686840400457529,1.3373680800915058,BLOCKED_NO_TRADE
2026-06-23T17:33:54.092663+00:00,2026-06-22,SPY,BUY,0.001528967267330737,0.0,0.001528967267330737,1000000.0,1528.967267330737,0.0,0.7644836336653685,0.7644836336653685,1.528967267330737,BLOCKED_NO_TRADE
2026-06-23T17:33:54.092663+00:00,2026-06-22,TIP,BUY,0.050043266092811886,0.0,0.050043266092811886,1000000.0,50043.266092811886,0.0,25.02163304640594,25.02163304640594,50.04326609281188,BLOCKED_NO_TRADE
2026-06-23T17:33:54.093668+00:00,2026-06-22,TLT,BUY,0.0024043265055315056,0.0,0.0024043265055315056,1000000.0,2404.3265055315055,0.0,1.2021632527657529,1.2021632527657529,2.4043265055315057,BLOCKED_NO_TRADE
2026-06-23T17:33:54.093668+00:00,2026-06-22,USMV,BUY,0.008153526347053838,0.0,0.008153526347053838,1000000.0,8153.526347053838,0.0,4.07676317352692,4.07676317352692,8.15352634705384,BLOCKED_NO_TRADE
2026-06-23T17:33:54.094669+00:00,2026-06-22,USO,BUY,0.001149032491189118,0.0,0.001149032491189118,1000000.0,1149.032491189118,0.0,0.574516245594559,0.574516245594559,1.149032491189118,BLOCKED_NO_TRADE
2026-06-23T17:33:54.095668+00:00,2026-06-22,VGK,BUY,0.0027548658396046415,0.0,0.0027548658396046415,1000000.0,2754.8658396046417,0.0,1.377432919802321,1.377432919802321,2.754865839604642,BLOCKED_NO_TRADE
2026-06-23T17:33:54.095668+00:00,2026-06-22,VLUE,BUY,0.00172066079100446,0.0,0.00172066079100446,1000000.0,1720.66079100446,0.0,0.86033039550223,0.86033039550223,1.72066079100446,BLOCKED_NO_TRADE
2026-06-23T17:33:54.095668+00:00,2026-06-22,VNQ,BUY,0.004423357945920909,0.0,0.004423357945920909,1000000.0,4423.357945920909,0.0,2.2116789729604545,2.2116789729604545,4.423357945920909,BLOCKED_NO_TRADE
2026-06-23T17:33:54.096669+00:00,2026-06-22,VNQI,BUY,0.0037832409184873324,0.0,0.0037832409184873324,1000000.0,3783.2409184873322,0.0,1.891620459243666,1.891620459243666,3.783240918487332,BLOCKED_NO_TRADE
2026-06-23T17:33:54.096669+00:00,2026-06-22,VTI,BUY,0.0015107881256553784,0.0,0.0015107881256553784,1000000.0,1510.7881256553783,0.0,0.7553940628276892,0.7553940628276892,1.5107881256553783,BLOCKED_NO_TRADE
2026-06-23T17:33:54.097668+00:00,2026-06-22,VWO,BUY,0.0018481834610950848,0.0,0.0018481834610950848,1000000.0,1848.1834610950848,0.0,0.9240917305475425,0.9240917305475425,1.848183461095085,BLOCKED_NO_TRADE
2026-06-23T17:33:54.097668+00:00,2026-06-22,XLB,BUY,0.0017665493725836847,0.0,0.0017665493725836847,1000000.0,1766.5493725836848,0.0,0.8832746862918424,0.8832746862918424,1.7665493725836847,BLOCKED_NO_TRADE
2026-06-23T17:33:54.098668+00:00,2026-06-22,XLE,BUY,0.0052616069797278295,0.0,0.0052616069797278295,1000000.0,5261.60697972783,0.0,2.630803489863915,2.630803489863915,5.26160697972783,BLOCKED_NO_TRADE
2026-06-23T17:33:54.098668+00:00,2026-06-22,XLF,BUY,0.003271122545765286,0.0,0.003271122545765286,1000000.0,3271.122545765286,0.0,1.635561272882643,1.635561272882643,3.271122545765286,BLOCKED_NO_TRADE
2026-06-23T17:33:54.098668+00:00,2026-06-22,XLI,BUY,0.002385630560568135,0.0,0.002385630560568135,1000000.0,2385.630560568135,0.0,1.1928152802840675,1.1928152802840675,2.385630560568135,BLOCKED_NO_TRADE
2026-06-23T17:33:54.099668+00:00,2026-06-22,XLK,BUY,0.000552904787930719,0.0,0.000552904787930719,1000000.0,552.9047879307191,0.0,0.27645239396535953,0.27645239396535953,0.5529047879307191,BLOCKED_NO_TRADE
2026-06-23T17:33:54.099668+00:00,2026-06-22,XLP,BUY,0.01501100301950427,0.0,0.01501100301950427,1000000.0,15011.00301950427,0.0,7.5055015097521345,7.5055015097521345,15.011003019504269,BLOCKED_NO_TRADE
2026-06-23T17:33:54.100668+00:00,2026-06-22,XLRE,BUY,0.0047436062721603976,0.0,0.0047436062721603976,1000000.0,4743.606272160398,0.0,2.371803136080199,2.371803136080199,4.743606272160398,BLOCKED_NO_TRADE
2026-06-23T17:33:54.100668+00:00,2026-06-22,XLU,BUY,0.010286263054588877,0.0,0.010286263054588877,1000000.0,10286.263054588877,0.0,5.143131527294439,5.143131527294439,10.286263054588877,BLOCKED_NO_TRADE
2026-06-23T17:33:54.100668+00:00,2026-06-22,XLV,BUY,0.004244765568922952,0.0,0.004244765568922952,1000000.0,4244.765568922952,0.0,2.122382784461476,2.122382784461476,4.244765568922952,BLOCKED_NO_TRADE
2026-06-23T17:33:54.100668+00:00,2026-06-22,XLY,BUY,0.0008755979727662921,0.0,0.0008755979727662921,1000000.0,875.5979727662921,0.0,0.437798986383146,0.437798986383146,0.875597972766292,BLOCKED_NO_TRADE
2026-06-23T18:12:34.228007+00:00,2026-06-22,AGG,NONE,0.016427532165531177,0.016427532165531177,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.228007+00:00,2026-06-22,BIL,NONE,0.35292962640108677,0.35292962640108677,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.229512+00:00,2026-06-22,BND,NONE,0.024783366867346328,0.024783366867346328,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.229512+00:00,2026-06-22,BNDX,NONE,0.07621867533177362,0.07621867533177362,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.230520+00:00,2026-06-22,DBC,NONE,0.0054920543745197135,0.0054920543745197135,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.230520+00:00,2026-06-22,EEM,NONE,0.00134508052832857,0.00134508052832857,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.231519+00:00,2026-06-22,EFA,NONE,0.0014187072427404696,0.0014187072427404696,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.231519+00:00,2026-06-22,EMB,NONE,0.01526149439139359,0.01526149439139359,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.232524+00:00,2026-06-22,EWJ,NONE,0.0011548056303715161,0.0011548056303715161,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.232524+00:00,2026-06-22,FXI,NONE,0.0013911625898621318,0.0013911625898621318,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.233525+00:00,2026-06-22,GLD,NONE,0.002758642565325601,0.002758642565325601,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.233525+00:00,2026-06-22,HYG,NONE,0.039417450402849774,0.039417450402849774,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.233525+00:00,2026-06-22,IAU,NONE,0.0027898195154494212,0.0027898195154494212,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.234525+00:00,2026-06-22,IEF,NONE,0.009998194766180798,0.009998194766180798,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.234525+00:00,2026-06-22,IEFA,NONE,0.0014279864752396742,0.0014279864752396742,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.234525+00:00,2026-06-22,IWM,NONE,0.0009041772127237684,0.0009041772127237684,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.235524+00:00,2026-06-22,LQD,NONE,0.008929332673913767,0.008929332673913767,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.235524+00:00,2026-06-22,MTUM,NONE,0.0014415985030535247,0.0014415985030535247,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.235524+00:00,2026-06-22,QQQ,NONE,0.0008313908062220896,0.0008313908062220896,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.236524+00:00,2026-06-22,QUAL,NONE,0.0035061467226930342,0.0035061467226930342,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.236524+00:00,2026-06-22,RWX,NONE,0.002516120833099852,0.002516120833099852,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.236524+00:00,2026-06-22,SGOV,NONE,0.15,0.15,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.237524+00:00,2026-06-22,SHY,NONE,0.15,0.15,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.237524+00:00,2026-06-22,SLV,NONE,0.0013373680800915057,0.0013373680800915057,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.237524+00:00,2026-06-22,SPY,NONE,0.001528967267330737,0.001528967267330737,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.238524+00:00,2026-06-22,TIP,NONE,0.050043266092811886,0.050043266092811886,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.238524+00:00,2026-06-22,TLT,NONE,0.0024043265055315056,0.0024043265055315056,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.239524+00:00,2026-06-22,USMV,NONE,0.008153526347053838,0.008153526347053838,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.239524+00:00,2026-06-22,USO,NONE,0.001149032491189118,0.001149032491189118,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.239524+00:00,2026-06-22,VGK,NONE,0.0027548658396046415,0.0027548658396046415,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.240779+00:00,2026-06-22,VLUE,NONE,0.00172066079100446,0.00172066079100446,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.240779+00:00,2026-06-22,VNQ,NONE,0.004423357945920909,0.004423357945920909,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.240779+00:00,2026-06-22,VNQI,NONE,0.0037832409184873324,0.0037832409184873324,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.241783+00:00,2026-06-22,VTI,NONE,0.0015107881256553784,0.0015107881256553784,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.241783+00:00,2026-06-22,VWO,NONE,0.0018481834610950848,0.0018481834610950848,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.241783+00:00,2026-06-22,XLB,NONE,0.0017665493725836847,0.0017665493725836847,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.242784+00:00,2026-06-22,XLE,NONE,0.0052616069797278295,0.0052616069797278295,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.242784+00:00,2026-06-22,XLF,NONE,0.003271122545765286,0.003271122545765286,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.242784+00:00,2026-06-22,XLI,NONE,0.002385630560568135,0.002385630560568135,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.243784+00:00,2026-06-22,XLK,NONE,0.000552904787930719,0.000552904787930719,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.243784+00:00,2026-06-22,XLP,NONE,0.01501100301950427,0.01501100301950427,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.243784+00:00,2026-06-22,XLRE,NONE,0.0047436062721603976,0.0047436062721603976,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.244785+00:00,2026-06-22,XLU,NONE,0.010286263054588877,0.010286263054588877,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.244785+00:00,2026-06-22,XLV,NONE,0.004244765568922952,0.004244765568922952,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:12:34.244785+00:00,2026-06-22,XLY,NONE,0.0008755979727662921,0.0008755979727662921,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.103172+00:00,2026-06-22,AGG,NONE,0.016427532165531177,0.016427532165531177,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.104172+00:00,2026-06-22,BIL,NONE,0.35292962640108677,0.35292962640108677,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.104172+00:00,2026-06-22,BND,NONE,0.024783366867346328,0.024783366867346328,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.105172+00:00,2026-06-22,BNDX,NONE,0.07621867533177362,0.07621867533177362,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.105172+00:00,2026-06-22,DBC,NONE,0.0054920543745197135,0.0054920543745197135,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.105172+00:00,2026-06-22,EEM,NONE,0.00134508052832857,0.00134508052832857,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.106171+00:00,2026-06-22,EFA,NONE,0.0014187072427404696,0.0014187072427404696,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.106171+00:00,2026-06-22,EMB,NONE,0.01526149439139359,0.01526149439139359,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.107172+00:00,2026-06-22,EWJ,NONE,0.0011548056303715161,0.0011548056303715161,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.107172+00:00,2026-06-22,FXI,NONE,0.0013911625898621318,0.0013911625898621318,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.107172+00:00,2026-06-22,GLD,NONE,0.002758642565325601,0.002758642565325601,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.108174+00:00,2026-06-22,HYG,NONE,0.039417450402849774,0.039417450402849774,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.108174+00:00,2026-06-22,IAU,NONE,0.0027898195154494212,0.0027898195154494212,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.109172+00:00,2026-06-22,IEF,NONE,0.009998194766180798,0.009998194766180798,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.109172+00:00,2026-06-22,IEFA,NONE,0.0014279864752396742,0.0014279864752396742,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.109172+00:00,2026-06-22,IWM,NONE,0.0009041772127237684,0.0009041772127237684,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.109172+00:00,2026-06-22,LQD,NONE,0.008929332673913767,0.008929332673913767,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.110678+00:00,2026-06-22,MTUM,NONE,0.0014415985030535247,0.0014415985030535247,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.110678+00:00,2026-06-22,QQQ,NONE,0.0008313908062220896,0.0008313908062220896,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.111684+00:00,2026-06-22,QUAL,NONE,0.0035061467226930342,0.0035061467226930342,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.111684+00:00,2026-06-22,RWX,NONE,0.002516120833099852,0.002516120833099852,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.111684+00:00,2026-06-22,SGOV,NONE,0.15,0.15,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.112684+00:00,2026-06-22,SHY,NONE,0.15,0.15,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.113275+00:00,2026-06-22,SLV,NONE,0.0013373680800915057,0.0013373680800915057,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.113275+00:00,2026-06-22,SPY,NONE,0.001528967267330737,0.001528967267330737,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.113275+00:00,2026-06-22,TIP,NONE,0.050043266092811886,0.050043266092811886,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.114282+00:00,2026-06-22,TLT,NONE,0.0024043265055315056,0.0024043265055315056,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.114282+00:00,2026-06-22,USMV,NONE,0.008153526347053838,0.008153526347053838,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.115280+00:00,2026-06-22,USO,NONE,0.001149032491189118,0.001149032491189118,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.115280+00:00,2026-06-22,VGK,NONE,0.0027548658396046415,0.0027548658396046415,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.116281+00:00,2026-06-22,VLUE,NONE,0.00172066079100446,0.00172066079100446,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.116281+00:00,2026-06-22,VNQ,NONE,0.004423357945920909,0.004423357945920909,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.116281+00:00,2026-06-22,VNQI,NONE,0.0037832409184873324,0.0037832409184873324,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.117282+00:00,2026-06-22,VTI,NONE,0.0015107881256553784,0.0015107881256553784,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.117282+00:00,2026-06-22,VWO,NONE,0.0018481834610950848,0.0018481834610950848,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.118281+00:00,2026-06-22,XLB,NONE,0.0017665493725836847,0.0017665493725836847,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.118281+00:00,2026-06-22,XLE,NONE,0.0052616069797278295,0.0052616069797278295,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.118281+00:00,2026-06-22,XLF,NONE,0.003271122545765286,0.003271122545765286,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.119281+00:00,2026-06-22,XLI,NONE,0.002385630560568135,0.002385630560568135,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.119281+00:00,2026-06-22,XLK,NONE,0.000552904787930719,0.000552904787930719,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.119281+00:00,2026-06-22,XLP,NONE,0.01501100301950427,0.01501100301950427,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
2026-06-23T18:21:09.119281+00:00,2026-06-22,XLRE,NONE,0.0047436062721603976,0.0047436062721603976,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,BLOCKED_NO_TRADE
